CityCountry,Latitude,Longitude,city,country,20150212,Language20150212,20150213,Language20150213,20150214,Language20150214,20150215,Language20150215,20150216,Language20150216,20150217,Language20150217,20150218,Language20150218,20150219,Language20150219,20150220,Language20150220,20150221,Language20150221,20150222,Language20150222,20150223,Language20150223,20150224,Language20150224,20150225,Language20150225,20150226,Language20150226,20150227,Language20150227,20150228,Language20150228,20150301,Language20150301,20150302,Language20150302,20150303,Language20150303,20150304,Language20150304,20150305,Language20150305,20150306,Language20150306,20150307,Language20150307,20150308,Language20150308,20150309,Language20150309
Fuenlabrada-Spain0,40.2902,-3.8035,Fuenlabrada,Spain,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Funchal-Portugal0,32.6669,-16.9241,Funchal,Portugal,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,250.0,en,250.0,en,250.0,en,250.0,en,250.0,en,250.0,en,250.0,en
Gdansk-Poland0,54.352,18.6466,Gdansk,Poland,0,,104.0,en,104.0,en,251.0,en,251.0,en,251.0,en,251.0,en,251.0,en,251.0,en,251.0,en,251.0,en,251.0,en,251.0,en,251.0,en,743.0,en,1071.0,en,1226.0,en,1338.0,en,1338.0,en,1493.0,en,1493.0,en,1493.0,en,1493.0,en,1493.0,en,1493.0,en,1493.0,en
Gdynia-Poland0,54.5189,18.5305,Gdynia,Poland,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Ghent-Belgium0,51.0543,3.7174,Ghent,Belgium,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,216.0,en,415.0,en,415.0,en,415.0,en,415.0,en,415.0,en,415.0,en,415.0,en,415.0,en,415.0,en,415.0,en,415.0,en,415.0,en,415.0,en,700.0,en,700.0,en,700.0,en,700.0,en,700.0,en,700.0,en
Giethoorn-Netherlands0,52.7402,6.077999999999999,Giethoorn,Netherlands,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en
Gijon-Spain0,43.5322,-5.6611,Gijon,Spain,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en
Glasgow-United Kingdom0,55.8642,-4.2518,Glasgow,United Kingdom,0,,0.0,en,147.0,en,285.0,en,285.0,en,285.0,en,285.0,en,285.0,en,285.0,en,285.0,en,285.0,en,458.0,en,993.0,en,1295.0,en,1399.0,en,1882.0,en,2124.0,en,2279.0,en,2642.0,en,2771.0,en,2952.0,en,2952.0,en,2952.0,en,2952.0,en,2952.0,en,2952.0,en
Godollo-Hungary0,47.6008,19.3605,Godollo,Hungary,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en
Groningen-Netherlands0,53.2194,6.5665,Groningen,Netherlands,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,155.0,en,328.0,en,328.0,en,328.0,en,328.0,en,328.0,en,328.0,en
Guarda-Portugal0,40.5383,-7.2661,Guarda,Portugal,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en
Guildford-United Kingdom0,51.2362,-0.5704,Guildford,United Kingdom,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,129.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en
Guimaraes-Portugal0,41.4425,-8.2918,Guimaraes,Portugal,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en
Hamburg-Germany0,53.5511,9.9937,Hamburg,Germany,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,164.0,en,328.0,en,587.0,en,1493.0,en,1787.0,en,1942.0,en,2054.0,en,2183.0,en,2520.0,en,2520.0,en,2520.0,en,2520.0,en,2520.0,en,2520.0,en
Hanover-Germany0,52.3759,9.732000000000001,Hanover,Germany,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,328.0,en,483.0,en,483.0,en,483.0,en,483.0,en,595.0,en,595.0,en,595.0,en,595.0,en,595.0,en,595.0,en
Hasselt-Belgium0,50.9307,5.3325,Hasselt,Belgium,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en
Helsinki-Finland0,60.1699,24.9384,Helsinki,Finland,0,,0.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,268.0,en,372.0,en,545.0,en,726.0,en,916.0,en,916.0,en,1210.0,en,1357.0,en,1357.0,en,1357.0,en,1469.0,en,1469.0,en,1469.0,en,1469.0,en
Heraklion-Greece0,35.3387,25.1442,Heraklion,Greece,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,208.0,en,208.0,en,208.0,en,208.0,en,208.0,en,208.0,en,208.0,en,208.0,en,208.0,en,208.0,en
Kalamata-Greece0,37.0738,22.0953,Kalamata,Greece,0,,0.0,en,0.0,en,0.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en
Karlsruhe-Germany0,49.0069,8.4037,Karlsruhe,Germany,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en
Katowice-Poland0,50.2649,19.0238,Katowice,Poland,0,,0.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,225.0,en,225.0,en,389.0,en,708.0,en,924.0,en,1045.0,en,1200.0,en,1200.0,en,1200.0,en,1200.0,en,1200.0,en,1200.0,en,1200.0,en,1200.0,en,1200.0,en
Kaunas-Lithuania0,54.8985,23.9036,Kaunas,Lithuania,0,,0.0,en,0.0,en,0.0,en,0.0,en,138.0,en,259.0,en,259.0,en,397.0,en,397.0,en,397.0,en,397.0,en,397.0,en,397.0,en,397.0,en,570.0,en,708.0,en,708.0,en,812.0,en,812.0,en,812.0,en,812.0,en,812.0,en,812.0,en,812.0,en,812.0,en
Kiel-Germany0,54.3233,10.1228,Kiel,Germany,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,224.0,en,224.0,en,224.0,en,224.0,en,224.0,en,224.0,en,224.0,en,224.0,en,224.0,en,224.0,en,224.0,en
Kielce-Poland0,50.8661,20.6286,Kielce,Poland,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,155.0,en,155.0,en,155.0,en,155.0,en,155.0,en,155.0,en,155.0,en,155.0,en,155.0,en,155.0,en,155.0,en
Koblenz-Germany0,50.3569,7.5889999999999995,Koblenz,Germany,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Kozani-Greece0,40.3177,21.7376,Kozani,Greece,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,112.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en,241.0,en
Krakow-Poland0,50.0647,19.945,Krakow,Poland,0,,224.0,en,466.0,en,734.0,en,1010.0,en,1174.0,en,1174.0,en,1347.0,en,1451.0,en,1451.0,en,1701.0,en,1874.0,en,2219.0,en,2521.0,en,3168.0,en,3764.0,en,4101.0,en,4317.0,en,4507.0,en,4809.0,en,4809.0,en,4809.0,en,4809.0,en,4809.0,en,4809.0,en,4809.0,en
Larisa-Greece0,39.639,22.4191,Larisa,Greece,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Leeds-United Kingdom0,53.8008,-1.5491,Leeds,United Kingdom,0,,0.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,760.0,en,950.0,en,1088.0,en,1321.0,en,1545.0,en,1545.0,en,1856.0,en,1994.0,en,2193.0,en,2193.0,en,2193.0,en,2193.0,en,2193.0,en,2193.0,en
Leeuwarden-Netherlands0,53.2012,5.7999,Leeuwarden,Netherlands,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en
Leicester-United Kingdom0,52.6369,-1.1398,Leicester,United Kingdom,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,207.0,en,336.0,en,474.0,en,603.0,en,603.0,en,603.0,en,707.0,en,707.0,en,845.0,en,845.0,en,845.0,en,845.0,en,845.0,en,845.0,en
Leiden-Netherlands0,52.1601,4.497,Leiden,Netherlands,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en
Leipzig-Germany0,51.3397,12.3731,Leipzig,Germany,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,354.0,en,354.0,en,354.0,en,354.0,en,354.0,en,354.0,en,354.0,en,354.0,en,354.0,en,354.0,en,354.0,en
Leiria-Portugal0,39.7495,-8.8077,Leiria,Portugal,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,129.0,en,129.0,en,129.0,en,552.0,en,552.0,en,552.0,en,552.0,en,552.0,en,552.0,en,552.0,en
Liege-Belgium0,50.6326,5.5797,Liege,Belgium,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,207.0,en,613.0,en,613.0,en,613.0,en,613.0,en,613.0,en,613.0,en,613.0,en,613.0,en,613.0,en,613.0,en,613.0,en,613.0,en,613.0,en,717.0,en,717.0,en,717.0,en,717.0,en,717.0,en,717.0,en
Liepaja-Latvia0,56.5056,21.0119,Liepaja,Latvia,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en
Limassol-Cyprus0,34.7071,33.0226,Limassol,Cyprus,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,112.0,en,224.0,en,353.0,en,482.0,en,620.0,en,620.0,en,620.0,en,620.0,en,724.0,en,871.0,en,871.0,en,871.0,en,871.0,en,871.0,en,871.0,en,871.0,en,871.0,en,871.0,en
Limerick-Ireland0,52.668,-8.6305,Limerick,Ireland,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Lisbon-Portugal0,38.7223,-9.1393,Lisbon,Portugal,0,,138.0,en,328.0,en,501.0,en,639.0,en,933.0,en,1460.0,en,1866.0,en,2194.0,en,2444.0,en,2591.0,en,3333.0,en,4662.0,en,6086.0,en,7976.0,en,9064.0,en,11119.0,en,12379.0,en,15841.0,en,27598.0,en,29747.0,en,30230.0,en,30463.0,en,30653.0,en,30757.0,en,30861.0,en
Lisburn-United Kingdom0,54.5097,-6.0374,Lisburn,United Kingdom,0,,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Liverpool-United Kingdom0,53.4084,-2.9916,Liverpool,United Kingdom,0,,0.0,en,147.0,en,251.0,en,251.0,en,251.0,en,251.0,en,251.0,en,251.0,en,251.0,en,251.0,en,251.0,en,562.0,en,743.0,en,743.0,en,907.0,en,907.0,en,907.0,en,1131.0,en,1235.0,en,1235.0,en,1235.0,en,1235.0,en,1235.0,en,1235.0,en,1235.0,en
Lodz-Poland0,51.7592,19.456,Lodz,Poland,0,,0.0,en,112.0,en,302.0,en,440.0,en,552.0,en,552.0,en,552.0,en,552.0,en,552.0,en,552.0,en,552.0,en,681.0,en,819.0,en,1113.0,en,1363.0,en,1587.0,en,1587.0,en,1725.0,en,1846.0,en,1846.0,en,1846.0,en,1846.0,en,1846.0,en,1846.0,en,1846.0,en
London-United Kingdom0,51.5074,-0.1278,London,United Kingdom,0,,630.0,en,3107.0,en,4419.0,en,5032.0,en,5705.0,en,6577.0,en,7293.0,en,7897.0,en,8044.0,en,8363.0,en,10228.0,en,18869.0,en,25499.0,en,29064.0,en,34546.0,en,38776.0,en,41012.0,en,46476.0,en,51362.0,en,56343.0,en,57137.0,en,57569.0,en,57828.0,en,58432.0,en,58967.0,en
Lublin-Poland0,51.2465,22.5684,Lublin,Poland,0,,0.0,en,0.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,423.0,en,570.0,en,760.0,en,760.0,en,760.0,en,864.0,en,864.0,en,864.0,en,864.0,en,864.0,en,864.0,en,864.0,en
Luxembourg City-Luxembourg0,49.6116,6.1319,Luxembourg City,Luxembourg,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,544.0,en,1088.0,en,1217.0,en,1217.0,en,1217.0,en,1217.0,en,1217.0,en
Lyon-France0,45.763999999999996,4.8357,Lyon,France,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en
Madona-Latvia0,56.855,26.2255,Madona,Latvia,0,,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en,225.0,en
Madrid-Spain0,40.4168,-3.7038,Madrid,Spain,0,,285.0,en,725.0,en,1027.0,en,1286.0,en,1908.0,en,2435.0,en,2944.0,en,3548.0,en,3790.0,en,4377.0,en,5042.0,en,5741.0,en,6622.0,en,8340.0,en,10187.0,en,11076.0,en,11706.0,en,12388.0,en,13243.0,en,14434.0,en,16445.0,en,19026.0,en,20830.0,en,22272.0,en,23550.0,en
Maia-Portugal0,41.2279,-8.621,Maia,Portugal,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en
Mainz-Germany0,49.9929,8.2473,Mainz,Germany,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en
Malaga-Spain0,36.7213,-4.4213,Malaga,Spain,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,121.0,en,121.0,en,121.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en
Manchester-United Kingdom0,53.4808,-2.2426,Manchester,United Kingdom,0,,0.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,734.0,en,1097.0,en,1425.0,en,1805.0,en,2055.0,en,2055.0,en,2349.0,en,2565.0,en,2669.0,en,2669.0,en,2669.0,en,2669.0,en,2669.0,en,2669.0,en
Mannheim-Germany0,49.4875,8.466000000000001,Mannheim,Germany,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,250.0,en,250.0,en,250.0,en,250.0,en,250.0,en,250.0,en,250.0,en,250.0,en,250.0,en,250.0,en,250.0,en
Meppel-Netherlands0,52.6921,6.1937,Meppel,Netherlands,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,112.0,en,345.0,en,466.0,en,466.0,en,466.0,en,466.0,en,466.0,en
Milan-Italy0,45.4654,9.1859,Milan,Italy,0,,0.0,en,121.0,en,121.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,337.0,en,492.0,en,492.0,en,699.0,en,880.0,en,880.0,en,1001.0,en,1001.0,en,1122.0,en,1122.0,en,1122.0,en,1122.0,en,1122.0,en,1122.0,en
Montijo-Portugal0,38.7056,-8.9741,Montijo,Portugal,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,276.0,en,276.0,en,276.0,en,276.0,en,276.0,en,276.0,en,276.0,en
Montreuil-France0,48.8638,2.4485,Montreuil,France,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en
Mostoles-Spain0,40.3232,-3.8676,Mostoles,Spain,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en
Munich-Germany0,48.1351,11.582,Munich,Germany,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,129.0,en,129.0,en,233.0,en,233.0,en,380.0,en,544.0,en,932.0,en,2417.0,en,2711.0,en,2910.0,en,3083.0,en,3359.0,en,3834.0,en,3834.0,en,3834.0,en,3834.0,en,3834.0,en,3834.0,en
Munster-Germany0,51.9607,7.6261,Munster,Germany,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,181.0,en,181.0,en,181.0,en,181.0,en,181.0,en,181.0,en,181.0,en,181.0,en,181.0,en,181.0,en,181.0,en
Nagykanizsa-Hungary0,46.458999999999996,16.9897,Nagykanizsa,Hungary,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en
Namur-Belgium0,50.4674,4.872,Namur,Belgium,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en
Newcastle upon Tyne-United Kingdom0,54.9783,-1.6178,Newcastle upon Tyne,United Kingdom,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,345.0,en,561.0,en,561.0,en,751.0,en,880.0,en,1001.0,en,1191.0,en,1320.0,en,1320.0,en,1320.0,en,1320.0,en,1320.0,en,1320.0,en,1320.0,en
Newtownards-United Kingdom0,54.5976,-5.6861,Newtownards,United Kingdom,0,,0.0,en,0.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en
Nicosia-Cyprus0,35.1667,33.3667,Nicosia,Cyprus,0,,0.0,en,0.0,en,0.0,en,319.0,en,630.0,en,932.0,en,1191.0,en,1502.0,en,1873.0,en,2356.0,en,2658.0,en,3021.0,en,3349.0,en,3625.0,en,3875.0,en,4186.0,en,4454.0,en,4782.0,en,5050.0,en,5214.0,en,5214.0,en,5214.0,en,5214.0,en,5214.0,en,5214.0,en
Nijmegen-Netherlands0,51.8126,5.8372,Nijmegen,Netherlands,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en
Northampton-United Kingdom0,52.2405,-0.9027,Northampton,United Kingdom,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en
Norwich-United Kingdom0,52.6309,1.2974,Norwich,United Kingdom,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,199.0,en,389.0,en,493.0,en,657.0,en,657.0,en,657.0,en,778.0,en,882.0,en,882.0,en,882.0,en,882.0,en,882.0,en,882.0,en,882.0,en
Nottingham-United Kingdom0,52.9548,-1.1581,Nottingham,United Kingdom,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,406.0,en,527.0,en,656.0,en,837.0,en,975.0,en,975.0,en,1251.0,en,1424.0,en,1528.0,en,1528.0,en,1528.0,en,1528.0,en,1528.0,en,1528.0,en
Nuremberg-Germany0,49.452,11.0768,Nuremberg,Germany,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,337.0,en,337.0,en,337.0,en,337.0,en,337.0,en,484.0,en,484.0,en,484.0,en,484.0,en,484.0,en,484.0,en
Oeiras-Portugal0,38.6969,-9.3146,Oeiras,Portugal,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,164.0,en,164.0,en,164.0,en,777.0,en,950.0,en,950.0,en,950.0,en,950.0,en,950.0,en,950.0,en
Oldenburg-Germany0,53.1434,8.2146,Oldenburg,Germany,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en
