en
en
en
es
en
pt
en
en
pt
en
en
fr
en
pt
en
en
pt
en
pt
en
en
en
en
en
en
en
en
en
en
pt
en
en
en
pt
en
pt
en
en
en
en
en
en
en
en
en
en
en
en
es
en
en
en
en
en
en
en
fr
en
en
en
en
pt
en
pt
en
pt
en
en
en
pt
en
en
en
en
en
en
pt
en
en
en
es
en
en
en
pt
es
pt
en
en
en
fr
pt
en
fr
en
fr
en
en
en
en
en
en
en
en
es
pt
pt
pt
en
en
en
en
en
en
es
en
en
pt
en
en
en
en
fr
pt
fr
pt
en
en
en
en
en
pt
en
en
en
en
en
en
en
en
en
pt
pt
en
es
en
en
en
pt
en
en
en
en
en
en
en
en
es
en
en
en
en
pt
en
en
en
en
en
en
fr
pt
en
pt
en
pt
en
es
en
en
en
en
es
pt
en
en
en
es
en
en
en
es
pt
en
en
en
en
es
en
en
en
en
pt
pt
fr
en
en
en
en
en
en
en
en
pt
en
en
en
es
pt
en
fr
en
en
en
en
en
es
en
en
en
en
en
en
en
en
en
en
en
es
en
en
en
en
pt
en
en
en
en
en
en
en
en
en
en
en
en
pt
en
en
es
pt
en
en
en
en
en
en
en
pt
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
pt
en
pt
en
en
en
pt
en
en
en
en
en
fr
en
en
en
en
en
en
en
en
en
en
en
pt
pt
en
en
en
en
en
en
en
en
en
en
en
en
en
en
fr
en
en
fr
en
pt
pt
en
pt
en
en
en
en
pt
en
pt
en
en
en
pt
en
en
en
en
en
en
en
en
en
es
en
en
pt
en
en
en
en
en
en
fr
en
en
en
pt
en
es
pt
en
en
en
en
en
pt
en
en
en
en
en
en
fr
en
en
en
en
en
fr
en
pt
pt
en
en
en
pt
en
pt
en
en
en
en
en
en
en
pt
en
en
en
en
en
en
pt
en
en
fr
pt
en
fr
pt
en
en
en
en
fr
en
en
en
pt
en
fr
en
en
es
fr
en
en
en
en
en
en
es
pt
pt
fr
pt
en
en
en
pt
en
en
en
pt
en
en
en
en
en
pt
en
en
en
en
en
en
en
en
en
pt
en
pt
en
en
pt
pt
pt
pt
pt
en
en
en
en
pt
pt
pt
pt
pt
pt
pt
pt
pt
en
en
en
en
en
en
en
en
pt
en
en
en
en
pt
en
en
en
en
en
en
en
pt
en
en
es
en
en
es
pt
en
en
en
fr
en
en
en
en
es
en
en
fr
en
es
en
en
en
en
en
en
en
en
es
en
en
en
pt
en
en
en
pt
en
en
en
en
pt
pt
fr
pt
pt
pt
en
en
pt
pt
en
es
en
en
en
en
fr
en
en
en
en
en
en
en
en
en
pt
pt
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
fr
en
en
pt
pt
en
pt
en
en
pt
pt
en
pt
en
en
es
pt
pt
en
en
pt
en
en
en
en
en
fr
en
en
en
en
en
en
en
en
en
en
fr
en
en
en
pt
en
en
pt
en
en
es
en
en
en
en
en
en
en
pt
en
es
en
en
en
en
en
en
en
fr
pt
en
fr
en
en
es
en
en
en
en
en
en
en
en
pt
en
fr
en
en
en
pt
en
en
en
fr
en
en
fr
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
pt
en
pt
en
en
es
pt
en
en
fr
pt
en
es
es
en
en
en
en
en
es
en
pt
en
en
fr
en
en
en
fr
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
fr
en
en
en
en
pt
pt
es
pt
en
es
en
en
es
en
en
en
en
en
pt
pt
en
en
pt
fr
fr
en
es
en
en
fr
en
en
en
fr
en
en
en
en
en
en
en
pt
en
en
en
en
pt
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
pt
es
pt
pt
en
en
en
pt
en
pt
en
en
en
en
en
fr
en
en
pt
en
en
en
en
en
en
en
en
en
en
pt
en
en
en
en
en
en
en
en
en
en
en
pt
pt
es
en
en
en
en
es
fr
pt
en
en
en
pt
pt
en
en
en
en
en
en
en
pt
en
en
es
pt
pt
pt
en
es
en
en
pt
en
en
en
pt
pt
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
pt
en
pt
en
en
en
pt
en
pt
en
en
en
en
en
fr
en
en
en
pt
en
en
en
en
en
en
pt
en
en
en
en
en
en
en
en
pt
pt
en
en
en
fr
en
en
pt
en
en
en
en
en
en
es
en
pt
en
en
en
en
en
en
es
en
en
en
en
en
pt
en
en
en
pt
en
en
en
en
en
en
en
es
en
en
en
en
en
en
en
en
en
en
en
en
pt
en
en
en
en
en
en
fr
en
fr
en
fr
pt
en
en
en
en
en
en
en
en
en
en
en
pt
en
fr
en
en
en
en
en
pt
en
en
en
en
en
en
en
pt
en
en
en
en
en
en
en
en
fr
en
en
en
pt
en
en
en
pt
es
en
en
en
en
en
en
en
pt
en
en
en
en
en
en
pt
en
es
en
en
en
en
pt
en
en
pt
fr
en
pt
pt
en
pt
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
fr
en
en
en
en
en
en
pt
en
en
en
en
en
en
en
en
en
es
en
en
en
en
en
en
en
pt
en
es
en
pt
en
fr
en
en
en
en
en
en
en
en
en
pt
en
en
en
en
en
es
en
en
en
en
en
en
en
en
en
en
en
es
pt
en
en
en
en
en
en
en
en
en
pt
en
en
es
pt
en
en
en
pt
en
en
en
fr
es
en
en
en
pt
en
en
fr
en
pt
en
en
en
en
pt
en
en
en
en
en
es
en
pt
en
en
fr
pt
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
fr
pt
en
en
en
en
en
en
en
en
pt
en
en
en
en
en
fr
pt
en
en
en
en
en
en
fr
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
fr
fr
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
pt
en
es
en
pt
en
en
en
pt
en
en
en
en
en
en
en
en
fr
en
es
en
en
en
en
en
en
fr
en
en
en
en
pt
en
en
en
en
en
en
pt
en
en
en
en
en
en
en
en
en
fr
en
es
pt
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
fr
pt
en
en
en
en
en
fr
en
en
en
en
en
en
en
en
en
en
pt
en
en
en
en
en
en
pt
en
en
en
fr
en
en
pt
en
en
en
en
en
en
en
pt
en
pt
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
en
pt
en
en
en
pt
en
en
en
en
en
fr
pt
en
en
en
pt
en
en
en
pt
en
en
fr
pt
en
en
en
en
en
en
pt
en
en
es
en
pt
en
en
en
en
fr
en
en
en
en
en
